Date,AAPL,JNJ,JPM,NVDA,T,TSLA,WMT,XOM
2024-01-30,186.67295837402344,151.3778839111328,171.27552795410156,62.746070861816406,16.39276695251465,191.58999633789062,54.2623405456543,99.57540130615234
2024-01-31,183.05943298339844,151.50181579589844,169.41966247558594,61.4996337890625,16.54238510131836,187.2899932861328,54.15092468261719,97.63803100585938
2024-02-01,185.5015411376953,150.9869842529297,168.80751037597656,62.998966217041016,16.869680404663086,188.86000061035156,55.153663635253906,97.2391586303711
2024-02-02,184.4989013671875,149.31845092773438,169.7791748046875,66.13057708740234,16.673301696777344,187.91000366210938,55.566551208496094,96.84030151367188
2024-02-05,186.31558227539062,148.54615783691406,169.5557098388672,69.30116271972656,16.579788208007812,181.05999755859375,55.268348693847656,96.4414291381836
2024-02-06,187.923828125,150.70094299316406,170.13868713378906,68.19265747070312,16.467575073242188,185.10000610351562,55.64518737792969,97.10620880126953
2024-02-07,188.0330047607422,150.6246795654297,170.45933532714844,70.06781768798828,16.205739974975586,187.5800018310547,55.50429153442383,97.07772064208984
2024-02-08,186.95094299316406,149.1182098388672,169.8472137451172,69.61002349853516,15.728825569152832,189.55999755859375,55.50101089477539,98.73967742919922
2024-02-09,187.71630859375,149.4614715576172,170.0512237548828,72.1009292602539,15.747526168823242,193.57000732421875,55.471519470214844,96.65034484863281
2024-02-12,186.02650451660156,150.500732421875,170.80914306640625,72.21585845947266,15.915850639343262,188.1300048828125,55.805763244628906,97.97992706298828
2024-02-13,183.92918395996094,149.18496704101562,169.32247924804688,72.0959243774414,15.803632736206055,184.02000427246094,55.4256477355957,97.13642120361328
2024-02-14,183.04452514648438,148.4889678955078,171.04234313964844,73.86713409423828,15.812984466552734,188.7100067138672,55.24869155883789,96.65716552734375
2024-02-15,182.75628662109375,150.5674591064453,174.77354431152344,72.62567138671875,15.98130989074707,200.4499969482422,55.47480010986328,99.42728424072266
2024-02-16,181.21556091308594,150.39451599121094,173.9573516845703,72.58070373535156,15.869091987609863,199.9499969482422,55.8254280090332,99.42728424072266
2024-02-20,180.47006225585938,151.65301513671875,174.6374969482422,69.42111206054688,15.812984466552734,193.75999450683594,57.627723693847656,98.4879379272461
2024-02-21,181.2255096435547,152.44078063964844,175.7743377685547,67.4419937133789,15.897148132324219,194.77000427246094,56.91991424560547,100.5008316040039
2024-02-22,183.26319885253906,154.14117431640625,177.8828887939453,78.50306701660156,15.51374626159668,197.41000366210938,57.48026657104492,100.4145736694336
2024-02-23,181.42433166503906,155.47653198242188,178.77679443359375,78.78194427490234,15.710121154785156,191.97000122070312,57.5294189453125,99.53273010253906
2024-02-26,180.07247924804688,154.46780395507812,178.16465759277344,79.05682373046875,15.523097038269043,199.39999389648438,58.59113311767578,99.92572021484375
